date,symbol,open,high,low,close,volume
2021-05-12,PNJ,64.16,64.9,63.62,64.84,209600
2021-05-13,PNJ,64.9,65.51,63.82,63.82,335200
2021-05-14,PNJ,63.69,64.63,63.35,63.75,306500
2021-05-17,PNJ,64.84,64.84,63.62,63.62,203900
2021-05-18,PNJ,64.23,64.23,63.28,63.28,261800
2021-05-19,PNJ,63.08,63.62,62.74,63.28,250700
2021-05-20,PNJ,63.62,67.34,63.62,67.21,1024700
2021-05-21,PNJ,67.0,71.0,66.73,68.9,701400
2021-05-24,PNJ,69.71,70.39,68.69,68.97,416200
2021-05-25,PNJ,68.42,70.39,67.81,68.97,604800
2021-05-26,PNJ,70.18,70.18,68.22,68.9,664600
2021-05-27,PNJ,69.71,69.71,68.36,68.76,349700
2021-05-28,PNJ,68.22,69.71,68.22,68.36,439500
2021-05-31,PNJ,69.3,69.37,67.68,68.29,431700
2021-06-01,PNJ,68.09,68.36,67.68,68.02,353200
2021-06-02,PNJ,67.68,69.98,67.61,68.02,660200
2021-06-03,PNJ,69.64,69.64,68.09,68.49,376800
2021-06-04,PNJ,67.95,68.49,67.95,68.09,333700
2021-06-07,PNJ,68.36,68.97,67.0,67.41,446700
2021-06-08,PNJ,68.02,68.02,64.97,64.97,550300
2021-06-09,PNJ,64.84,65.31,64.16,64.84,432400
2021-06-10,PNJ,66.19,66.19,64.3,64.84,287100
2021-06-11,PNJ,64.97,66.66,64.36,65.58,325900
2021-06-14,PNJ,66.33,66.39,65.65,65.65,350500
2021-06-15,PNJ,65.31,65.92,64.97,64.97,382100
2021-06-16,PNJ,64.97,65.38,64.3,64.36,481800
2021-06-17,PNJ,64.3,65.11,64.02,64.63,367500
2021-06-18,PNJ,66.87,66.87,64.97,66.33,320300
2021-06-21,PNJ,67.0,67.0,65.51,66.39,392900
2021-06-22,PNJ,67.0,67.34,66.46,66.66,280200
2021-06-23,PNJ,67.21,67.21,66.6,66.87,217000
2021-06-24,PNJ,66.87,67.21,66.39,66.39,177500
2021-06-25,PNJ,66.33,66.53,65.65,65.92,219200
2021-06-28,PNJ,65.78,66.46,65.78,66.39,248600
2021-06-29,PNJ,66.39,67.0,66.39,66.73,300500
2021-06-30,PNJ,67.0,68.36,66.8,67.75,638800
2021-07-01,PNJ,68.15,68.49,67.34,67.81,342600
2021-07-02,PNJ,67.81,67.81,67.0,67.34,434500
2021-07-05,PNJ,68.69,68.69,66.87,67.21,842600
2021-07-06,PNJ,67.21,69.71,67.21,67.41,1330500
2021-07-07,PNJ,67.68,72.08,67.41,72.08,1799000
2021-07-08,PNJ,73.09,73.09,70.93,71.47,867100
2021-07-09,PNJ,70.45,73.84,70.18,71.4,1061200
2021-07-12,PNJ,71.06,72.76,66.46,69.1,1715000
2021-07-13,PNJ,70.05,70.05,66.73,67.14,512300
2021-07-14,PNJ,69.37,69.37,64.97,64.97,792000
2021-07-15,PNJ,64.97,65.38,63.62,64.36,1042500
2021-07-16,PNJ,64.97,65.31,64.43,64.97,488900
2021-07-19,PNJ,64.3,65.31,61.99,61.99,911700
2021-07-20,PNJ,62.6,62.74,59.49,62.26,784300
2021-07-21,PNJ,61.59,62.26,60.91,61.72,532600
2021-07-22,PNJ,61.59,64.16,61.39,63.01,416200
2021-07-23,PNJ,63.55,63.62,61.59,61.59,584600
2021-07-26,PNJ,61.52,62.26,60.84,61.39,536800
2021-07-27,PNJ,62.2,62.81,60.91,60.98,930600
2021-07-28,PNJ,60.98,61.59,60.84,60.98,395900
2021-07-29,PNJ,62.87,62.94,61.05,62.94,732800
2021-07-30,PNJ,62.67,64.84,62.6,64.84,997800
2021-08-02,PNJ,64.77,64.9,63.42,64.7,537200
2021-08-03,PNJ,65.31,65.31,64.23,65.31,516900
2021-08-04,PNJ,66.19,66.19,64.77,65.31,424700
2021-08-05,PNJ,65.04,65.31,64.3,64.84,348000
2021-08-06,PNJ,64.57,65.38,64.36,65.11,391600
2021-08-09,PNJ,65.99,65.99,64.9,65.31,421500
2021-08-10,PNJ,65.18,65.51,64.63,64.84,439800
2021-08-11,PNJ,64.84,65.18,64.5,64.57,350800
2021-08-12,PNJ,64.9,64.9,63.82,63.96,444400
2021-08-13,PNJ,64.3,64.3,62.94,63.96,524800
2021-08-16,PNJ,63.96,64.3,63.62,63.96,448900
2021-08-17,PNJ,64.16,64.9,63.89,64.63,316000
2021-08-18,PNJ,64.9,64.9,64.02,64.09,513700
2021-08-19,PNJ,64.3,64.97,63.62,63.62,838300
2021-08-20,PNJ,63.62,64.3,61.52,61.93,416800
2021-08-23,PNJ,60.3,61.59,59.9,59.9,841400
2021-08-24,PNJ,60.1,60.71,59.69,59.76,478500
2021-08-25,PNJ,59.9,60.57,59.63,60.23,306200
2021-08-26,PNJ,60.23,60.91,58.34,58.34,591200
2021-08-27,PNJ,58.41,59.63,57.53,58.07,1105000
2021-08-30,PNJ,58.2,58.88,58.0,58.47,781900
2021-08-31,PNJ,58.47,58.54,58.14,58.2,530000
2021-09-01,PNJ,57.87,58.14,57.46,57.73,1049200
2021-09-06,PNJ,58.41,58.75,57.87,58.54,723200
2021-09-07,PNJ,58.95,59.02,58.2,58.34,1039200
2021-09-08,PNJ,58.34,58.41,58.07,58.34,665700
2021-09-09,PNJ,57.87,61.25,57.87,61.25,1258600
2021-09-10,PNJ,61.32,63.62,60.91,63.62,1067200
2021-09-13,PNJ,62.94,63.62,61.72,62.26,481000
2021-09-14,PNJ,62.2,62.26,60.23,60.23,840700
2021-09-15,PNJ,59.9,62.2,59.9,62.2,540600
2021-09-16,PNJ,61.86,62.94,61.59,62.94,642200
2021-09-17,PNJ,62.94,62.94,61.72,62.6,346700
2021-09-20,PNJ,62.26,62.26,61.39,61.59,440100
2021-09-21,PNJ,60.71,61.59,60.37,60.98,494900
2021-09-22,PNJ,61.32,63.01,60.57,63.01,688300
2021-09-23,PNJ,63.01,63.01,62.26,62.4,371100
2021-09-24,PNJ,62.4,62.4,61.86,62.26,295800
2021-09-27,PNJ,61.99,63.28,61.45,61.59,461100
2021-09-28,PNJ,61.59,62.94,61.32,62.94,771500
2021-09-29,PNJ,62.4,63.14,62.4,63.14,365700
2021-09-30,PNJ,63.01,66.8,62.94,66.8,1788800
2021-10-01,PNJ,65.65,67.34,65.65,67.0,610700
2021-10-04,PNJ,67.0,67.68,65.65,66.87,434000
2021-10-05,PNJ,65.85,66.33,65.18,65.65,548000
2021-10-06,PNJ,65.65,66.6,64.7,66.39,381000
2021-10-07,PNJ,66.39,67.0,65.65,65.65,414300
2021-10-08,PNJ,65.92,67.34,65.31,67.34,647900
2021-10-11,PNJ,67.68,69.03,66.8,69.03,731100
2021-10-12,PNJ,68.76,69.03,67.68,67.68,399200
2021-10-13,PNJ,68.29,69.1,67.34,68.36,469200
2021-10-14,PNJ,67.75,69.03,67.75,68.36,583400
2021-10-15,PNJ,68.29,68.63,67.95,68.02,514800
2021-10-18,PNJ,67.75,68.36,66.33,67.0,797900
2021-10-19,PNJ,67.0,67.27,66.33,66.33,540900
2021-10-20,PNJ,66.66,67.61,65.78,67.0,809900
2021-10-21,PNJ,68.36,68.36,66.26,66.33,650000
2021-10-22,PNJ,66.93,67.0,66.05,67.0,285500
2021-10-25,PNJ,66.66,68.02,66.46,67.07,407700
2021-10-26,PNJ,66.73,67.61,66.33,66.53,536500
2021-10-27,PNJ,66.53,69.03,66.53,68.97,850400
2021-10-28,PNJ,69.03,69.71,68.36,68.76,628200
2021-10-29,PNJ,68.49,71.0,68.29,70.39,1676200
2021-11-01,PNJ,70.39,70.79,68.36,68.42,679600
2021-11-02,PNJ,68.97,71.06,68.22,71.06,509200
2021-11-03,PNJ,70.32,70.93,68.9,70.72,938700
2021-11-04,PNJ,70.93,71.06,69.03,70.39,672700
2021-11-05,PNJ,70.39,73.09,68.9,73.09,926500
2021-11-08,PNJ,72.82,73.7,72.28,73.09,422300
2021-11-09,PNJ,73.09,73.3,71.4,71.74,719600
2021-11-10,PNJ,71.47,72.15,67.68,69.71,690000
2021-11-11,PNJ,71.6,74.58,69.37,70.72,1052700
2021-11-12,PNJ,70.72,74.45,70.05,74.38,826300
2021-11-15,PNJ,75.12,75.8,73.77,74.99,896000
2021-11-16,PNJ,74.79,74.79,71.74,73.09,815600
2021-11-17,PNJ,73.09,73.23,71.74,72.01,461400
2021-11-18,PNJ,71.81,73.77,71.74,71.88,376300
2021-11-19,PNJ,72.01,72.42,68.36,69.24,894500
2021-11-22,PNJ,69.24,71.0,69.24,70.39,418500
2021-11-23,PNJ,69.37,71.54,69.37,71.54,491000
2021-11-24,PNJ,71.06,71.74,70.39,71.54,298300
2021-11-25,PNJ,71.06,72.42,70.45,70.45,510400
2021-11-26,PNJ,70.39,71.06,68.69,68.69,811800
2021-11-29,PNJ,67.0,68.69,65.99,66.39,1512900
2021-11-30,PNJ,67.68,67.88,65.51,66.26,1059400
2021-12-01,PNJ,66.33,67.34,65.85,65.85,362100
2021-12-02,PNJ,65.65,66.93,65.65,65.92,431600
2021-12-03,PNJ,66.39,66.39,63.62,63.62,718000
2021-12-06,PNJ,63.69,64.77,61.72,61.72,607400
2021-12-07,PNJ,62.26,63.48,62.06,63.48,787600
2021-12-08,PNJ,64.43,66.66,64.16,65.38,392000
2021-12-09,PNJ,65.38,68.1,65.11,67.08,545500
2021-12-10,PNJ,66.06,66.81,65.45,66.26,393100
2021-12-13,PNJ,66.4,67.22,66.06,67.08,387000
2021-12-14,PNJ,66.4,67.01,65.17,65.51,303600
2021-12-15,PNJ,65.51,65.99,65.24,65.38,230900
2021-12-16,PNJ,65.38,65.99,63.61,63.81,431600
2021-12-17,PNJ,64.63,65.17,64.36,65.04,267800
2021-12-20,PNJ,64.22,65.24,64.15,64.15,503700
2021-12-21,PNJ,63.67,64.56,63.61,64.56,272000
2021-12-22,PNJ,64.9,65.24,64.02,64.36,198000
2021-12-23,PNJ,64.36,65.04,62.59,63.81,354000
2021-12-24,PNJ,64.29,64.56,63.81,64.49,250400
2021-12-27,PNJ,64.76,65.38,62.99,65.38,227200
2021-12-28,PNJ,65.85,65.85,64.36,65.11,309500
2021-12-29,PNJ,65.38,65.38,63.47,63.47,300800
2021-12-30,PNJ,64.02,64.02,62.99,62.99,607500
2021-12-31,PNJ,63.74,66.4,63.06,65.51,607800
2022-01-04,PNJ,65.51,65.72,64.97,65.72,358700
