date,symbol,open,high,low,close,volume
2019-08-09,VNM,71.96,72.44,71.9,72.02,726150
2019-08-12,VNM,72.02,72.02,71.66,71.78,442330
2019-08-13,VNM,71.42,71.54,70.23,70.23,1178780
2019-08-14,VNM,70.95,71.36,70.65,70.65,677360
2019-08-15,VNM,69.82,72.61,69.82,72.61,673120
2019-08-16,VNM,72.02,74.82,71.72,73.86,1074270
2019-08-19,VNM,74.1,74.52,74.04,74.34,758210
2019-08-20,VNM,74.34,74.34,73.86,74.04,787020
2019-08-21,VNM,73.81,73.98,73.51,73.75,580860
2019-08-22,VNM,73.75,73.98,73.69,73.81,525610
2019-08-23,VNM,73.86,73.92,73.21,73.21,621830
2019-08-26,VNM,72.61,72.73,71.54,71.72,839870
2019-08-27,VNM,72.32,72.5,70.83,70.83,943130
2019-08-28,VNM,71.42,71.48,70.95,71.07,521700
2019-08-29,VNM,71.42,73.21,71.31,73.21,561530
2019-08-30,VNM,73.21,73.92,73.03,73.21,797090
2019-09-03,VNM,73.21,73.98,73.21,73.81,744840
2019-09-04,VNM,73.81,73.81,72.97,73.69,405800
2019-09-05,VNM,73.92,73.92,72.61,72.61,587180
2019-09-06,VNM,72.61,73.27,72.61,73.09,315980
2019-09-09,VNM,73.21,74.1,72.91,74.1,498850
2019-09-10,VNM,73.98,73.98,73.39,73.63,647890
2019-09-11,VNM,73.69,73.81,72.67,72.67,401410
2019-09-12,VNM,72.91,73.39,72.26,72.61,600870
2019-09-13,VNM,72.73,72.91,72.32,72.67,503530
2019-09-16,VNM,73.52,73.52,72.68,73.52,604710
2019-09-17,VNM,73.52,74.43,73.04,74.13,482570
2019-09-18,VNM,73.83,74.98,73.64,74.85,972940
2019-09-19,VNM,74.73,74.98,74.13,74.79,725700
2019-09-20,VNM,74.85,74.85,73.89,73.89,1623350
2019-09-23,VNM,74.43,75.7,74.25,75.34,1560140
2019-09-24,VNM,75.34,77.21,75.22,76.79,1340450
2019-09-25,VNM,76.43,76.79,75.94,76.49,617630
2019-09-26,VNM,76.91,78.73,76.55,78.67,1613560
2019-09-27,VNM,78.67,79.33,78.3,78.73,1183530
2019-09-30,VNM,78.73,79.09,78.3,78.48,885490
2019-10-01,VNM,78.36,78.48,77.27,77.46,1207380
2019-10-02,VNM,77.15,77.34,76.37,76.85,2070220
2019-10-03,VNM,76.25,78.06,75.94,78.06,825310
2019-10-04,VNM,78.12,79.21,77.76,77.82,641540
2019-10-07,VNM,77.7,78.67,77.58,78.12,833680
2019-10-08,VNM,77.82,78.24,77.82,78.06,537440
2019-10-09,VNM,77.94,77.94,76.73,76.85,663150
2019-10-10,VNM,76.67,77.76,76.67,76.85,442150
2019-10-11,VNM,76.85,77.46,76.79,77.46,631310
2019-10-14,VNM,78.06,78.06,77.4,77.82,586040
2019-10-15,VNM,77.76,78.36,77.27,77.64,1165130
2019-10-16,VNM,77.64,79.21,77.64,78.91,1321580
2019-10-17,VNM,78.91,80.12,78.79,79.27,1409580
2019-10-18,VNM,79.57,80.48,79.57,80.18,1116920
2019-10-21,VNM,80.18,81.99,79.82,80.84,2006630
2019-10-22,VNM,81.09,81.33,80.06,80.18,1398920
2019-10-23,VNM,80.18,80.3,79.39,80.06,847820
2019-10-24,VNM,80.0,80.72,80.0,80.24,520890
2019-10-25,VNM,80.24,81.39,80.18,81.39,816560
